3375,45
5159,45
2165,45
2872,45
7380,45
12642,45
6179,45
2883,45
14123,45
3536,45
8867,45
20383,45
29594,45
12156,45
10866,45
24125,45
9807,45
5032,45
10812,45
11260,45
16050,45
16054,45
21169,45
21504,45
27143,45
27457,45
44390,45
48969,45
49616,45
70498,45
70560,45
76601,45
76605,45
77801,45
77812,45
77868,45
4477,46
6016,46
4478,46
8,46
8973,46
15506,46
4323,46
4953,46
9489,46
3298,46
22576,46
